asin,price_mean,price_max,price_min,bsr_mean,bsr_max,bsr_min,score_mean,score_max,score_min,url,upload_date
B089LDPWMS,16.95,16.95,16.95,96315.66666666666,151185,57765,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LDPWMS.jpg,2020-06-02
B089PHL9PV,17.95,17.95,17.95,97167.66666666666,156469,52496,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PHL9PV.jpg,2020-06-04
B086BWYD1W,16.99,16.99,16.99,97460.44444444444,171902,45674,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BWYD1W.jpg,2020-03-24
B0866Q2CYL,17.99,17.99,17.99,98013.75,155641,40939,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866Q2CYL.jpg,2020-03-20
B0869DKY76,20.0,20.0,20.0,100369.44444444444,202090,22326,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869DKY76.jpg,2020-03-23
B089MVRCXK,17.99,17.99,17.99,101041.16666666667,166301,33828,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MVRCXK.jpg,2020-06-03
B085RWMJM7,17.41,17.41,17.41,102058.0,150262,41174,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RWMJM7.jpg,2020-03-11
B089LCMF8H,18.83,18.83,18.83,102208.5,152235,67793,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LCMF8H.jpg,2020-06-02
B085VNLHTK,14.39,14.99,13.99,102405.6,159936,28254,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VNLHTK.jpg,2020-03-12
B085V75RLP,19.09,19.49,18.49,102423.4,206363,50209,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V75RLP.jpg,2020-03-12
B085TCHPS7,13.95,13.95,13.95,102687.33333333333,152760,56437,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085TCHPS7.jpg,2020-03-12
B089N8D94T,15.99,15.99,15.99,103399.33333333333,158150,40478,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089N8D94T.jpg,2020-06-03
B089LH3NGS,13.573333333333334,13.99,13.49,103937.0,173300,26107,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LH3NGS.jpg,2020-06-03
B085SQMZXD,17.95,17.95,17.95,104356.4,133593,70076,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SQMZXD.jpg,2020-03-11
B086BY9YS2,13.59,13.59,13.59,104376.22222222223,177042,35971,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BY9YS2.jpg,2020-03-24
B0862448C6,18.09285714285714,18.45,17.95,104772.57142857143,197313,38104,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862448C6.jpg,2020-03-18
B085R3CZFR,18.99,18.99,18.99,105376.75,170082,64018,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R3CZFR.jpg,2020-03-10
B085XKWG2Z,15.74,16.99,14.99,105387.12500000001,153392,31333,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XKWG2Z.jpg,2020-03-15
B086DHK1P4,18.49,18.49,18.49,105726.99999999999,163527,44113,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086DHK1P4.jpg,2020-03-25
B089M13HDN,17.9,17.9,17.9,106599.83333333333,165915,58616,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089M13HDN.jpg,2020-06-03
B085YSZQ6B,18.99,18.99,18.99,107542.62499999999,165665,62152,3.8124999999999996,4.5,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YSZQ6B.jpg,2020-03-16
B089N83WYB,13.99,13.99,13.99,107884.0,146376,66746,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089N83WYB.jpg,2020-06-03
B0866MM3J2,17.99,17.99,17.99,108284.5,179728,32947,2.375,3.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866MM3J2.jpg,2020-03-20
B086FD8YJQ,17.99,17.99,17.99,108544.88888888889,181050,32429,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086FD8YJQ.jpg,2020-03-26
B085TWVCLW,16.99,16.99,16.99,109234.0,170847,46900,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085TWVCLW.jpg,2020-03-12
B085YH4R3W,18.99,18.99,18.99,109480.0,178876,21786,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YH4R3W.jpg,2020-03-16
B08635GNBJ,19.195000000000004,19.93,16.99,109520.25,204834,41008,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08635GNBJ.jpg,2020-03-18
B0865JT9DC,19.99,19.99,19.99,109653.99999999999,164927,55960,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865JT9DC.jpg,2020-03-20
B085T425WB,17.95,17.95,17.95,109834.0,165970,29555,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085T425WB.jpg,2020-03-11
B08688R5RT,18.615,18.99,17.99,110118.75,198757,59054,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08688R5RT.jpg,2020-03-22
B08639GH7V,19.9,19.9,19.9,110627.75,184899,45226,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08639GH7V.jpg,2020-03-18
B089PJ3CS1,20.0,20.0,20.0,112595.66666666669,211708,8149,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PJ3CS1.jpg,2020-06-04
B0866PHGWX,17.28125,17.9,15.95,113066.5,146164,81163,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PHGWX.jpg,2020-03-20
B085T34C9Z,17.95,17.95,17.95,115487.5,154003,44007,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085T34C9Z.jpg,2020-03-11
B0865YT72G,19.99,19.99,19.99,116275.125,209291,64464,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865YT72G.jpg,2020-03-20
B0865CWY15,13.3,13.3,13.3,116790.375,172933,66246,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865CWY15.jpg,2020-03-19
B085SQ5JHF,17.95,17.95,17.95,118010.2,147427,81030,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SQ5JHF.jpg,2020-03-11
B085SPZYK2,17.95,17.95,17.95,118358.2,139099,83937,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SPZYK2.jpg,2020-03-11
B085QZ6GB9,17.95,17.95,17.95,118555.0,153912,74841,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085QZ6GB9.jpg,2020-03-10
B085SF3V9S,15.99,15.99,15.99,118778.6,177318,75602,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SF3V9S.jpg,2020-03-11
B0868ZZW49,18.49,18.49,18.49,119255.55555555556,161343,60361,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868ZZW49.jpg,2020-03-23
B086CMWMHC,16.49,16.49,16.49,119300.88888888889,165957,64520,4.444444444444445,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CMWMHC.jpg,2020-03-25
B0862PWHYQ,16.865,16.99,15.99,119621.0,188908,46907,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862PWHYQ.jpg,2020-03-18
B089N8D7B8,18.99,18.99,18.99,119715.33333333334,190248,28932,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089N8D7B8.jpg,2020-06-03
B089MWM1KV,14.99,14.99,14.99,120552.83333333334,190228,33103,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MWM1KV.jpg,2020-06-03
B085SQRPH4,17.95,17.95,17.95,122169.2,167934,69878,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SQRPH4.jpg,2020-03-11
B089MNLWB7,17.78333333333333,17.95,16.95,122957.33333333334,191115,33026,3.3333333333333335,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MNLWB7.jpg,2020-06-03
B089LCQXRW,18.84166666666667,19.95,13.3,123054.16666666667,187403,55803,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LCQXRW.jpg,2020-06-02
B0865R84FN,19.99,19.99,19.99,123117.875,163184,67167,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865R84FN.jpg,2020-03-20
B085Y2VZTG,17.99,17.99,17.99,123469.75,154578,71602,2.8625,3.3,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2VZTG.jpg,2020-03-15
B086BTZYKW,16.99,16.99,16.99,123619.88888888889,195659,53315,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BTZYKW.jpg,2020-03-24
B0864DF2SP,19.99,19.99,19.99,123915.625,203391,49967,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864DF2SP.jpg,2020-03-19
B0864DQW27,19.99,19.99,19.99,124060.75,205338,49971,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864DQW27.jpg,2020-03-19
B085SPY5NG,17.95,17.95,17.95,124758.4,186211,56403,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SPY5NG.jpg,2020-03-11
B085YSYYG6,16.95,16.95,16.95,125637.00000000001,194777,59171,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YSYYG6.jpg,2020-03-16
B085SP7JW1,15.95,15.95,15.95,125744.2,171388,74586,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SP7JW1.jpg,2020-03-11
B085WMK6MJ,16.49,16.49,16.49,127121.0,180745,71628,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WMK6MJ.jpg,2020-03-13
B089LCLXWC,18.49,18.49,18.49,127318.16666666666,179312,63097,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LCLXWC.jpg,2020-06-02
B085VSGGTG,14.99,14.99,14.99,128010.4,161936,70781,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VSGGTG.jpg,2020-03-12
B0861DM8CB,19.99,19.99,19.99,129069.83333333333,190015,68714,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861DM8CB.jpg,2020-03-17
B085VHPQF8,18.99,18.99,18.99,129183.16666666667,168140,79841,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VHPQF8.jpg,2020-03-12
B0865SD4PK,19.99,19.99,19.99,130383.625,192401,62200,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865SD4PK.jpg,2020-03-20
B089MMGZ6S,19.99,19.99,19.99,130403.83333333333,195902,53022,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MMGZ6S.jpg,2020-06-03
B086B2WV59,15.99,15.99,15.99,130466.25,185167,60053,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B2WV59.jpg,2020-03-24
B085Y2MHM7,15.323333333333334,15.99,14.99,131155.88888888888,230036,32477,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2MHM7.jpg,2020-03-15
B085YM8JD4,17.95,17.95,17.95,131451.125,235494,42634,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YM8JD4.jpg,2020-03-16
B086CHMZ2L,17.49,17.49,17.49,132881.8333333333,196152,54235,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CHMZ2L.jpg,2020-03-25
B0864FHYQ2,19.99,19.99,19.99,133046.75,258369,38113,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864FHYQ2.jpg,2020-03-19
B085RKQQLL,18.99,18.99,18.99,133051.4,294695,58523,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RKQQLL.jpg,2020-03-10
B089PFR1CS,19.9,19.9,19.9,133133.16666666666,161727,97995,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PFR1CS.jpg,2020-06-04
B085V44H3X,19.99,19.99,19.99,133223.2,156885,97033,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V44H3X.jpg,2020-03-12
B085Z6FPW8,17.99,17.99,17.99,133330.5,207433,51625,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z6FPW8.jpg,2020-03-16
B085SQ5K6B,17.95,17.95,17.95,134005.2,178476,77136,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SQ5K6B.jpg,2020-03-11
B0862WLCBY,19.99,19.99,19.99,134154.0,214937,57563,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862WLCBY.jpg,2020-03-18
B0868GFK7N,21.5,21.5,21.5,134208.5,194206,32706,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868GFK7N.jpg,2020-03-22
B085R8QXJG,19.49,19.49,19.49,135258.5,177466,67780,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R8QXJG.jpg,2020-03-10
B085YTFYLD,16.95,16.95,16.95,135875.33333333334,207579,66863,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YTFYLD.jpg,2020-03-16
B089MC8YFF,18.49,18.49,18.49,136362.6,216507,54599,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MC8YFF.jpg,2020-06-03
B085WRNQJT,17.99,17.99,17.99,136457.4,169626,97498,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WRNQJT.jpg,2020-03-13
B089R6L2P1,18.99,18.99,18.99,136478.83333333334,215430,37493,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089R6L2P1.jpg,2020-06-05
B085XWZ2SG,19.99,19.99,19.99,136597.875,209371,64528,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XWZ2SG.jpg,2020-03-15
B08689HMHC,14.99,14.99,14.99,138680.66666666666,230945,37696,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08689HMHC.jpg,2020-03-22
B089RFNXG7,17.09,18.49,14.99,139888.6,228265,42860,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089RFNXG7.jpg,2020-06-06
B0868BZGDG,15.95,15.95,15.95,140099.0,293770,34761,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868BZGDG.jpg,2020-03-22
B0864RJYKJ,19.99,19.99,19.99,140295.33333333334,379236,47638,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864RJYKJ.jpg,2020-03-19
B0867XNHJ9,16.95,16.95,16.95,140742.75,191178,60858,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867XNHJ9.jpg,2020-03-21
B086CRYH85,17.49,17.49,17.49,140906.11111111112,216817,84589,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CRYH85.jpg,2020-03-25
B086DCN7RP,16.66,16.66,16.66,141272.44444444444,184820,96544,3.3000000000000003,3.9,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086DCN7RP.jpg,2020-03-25
B0862W82X6,18.99,18.99,18.99,141339.16666666666,226033,66425,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862W82X6.jpg,2020-03-18
B085Y2PWCV,19.99,19.99,19.99,141509.50000000003,188675,47386,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2PWCV.jpg,2020-03-15
B086CS81JL,17.49,17.49,17.49,141611.75,222386,66971,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CS81JL.jpg,2020-03-25
B089PRMTPY,15.59,15.99,15.49,141857.8,188481,75373,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PRMTPY.jpg,2020-06-04
B089MFGJGH,18.49,18.49,18.49,142367.6666666667,252062,53703,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MFGJGH.jpg,2020-06-03
B08686CN4W,15.95,15.95,15.95,143127.85714285713,210469,83902,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08686CN4W.jpg,2020-03-22
B0865H22MD,19.99,19.99,19.99,144202.125,194420,72121,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865H22MD.jpg,2020-03-20
B089NDS886,13.8,14.3,13.3,144570.0,209381,84152,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089NDS886.jpg,2020-06-03
B089MQXLLS,13.3,13.3,13.3,144677.33333333334,217773,64447,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MQXLLS.jpg,2020-06-03
B085SH1KHR,17.99,17.99,17.99,144880.33333333334,244743,79685,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SH1KHR.jpg,2020-03-11
B0868BP7C3,19.99,19.99,19.99,145129.5,300770,72033,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868BP7C3.jpg,2020-03-22
B0866P9RP1,21.49,21.49,21.49,145435.5,237673,40168,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866P9RP1.jpg,2020-03-20
B085RGLKP3,18.99,18.99,18.99,145816.8,171001,114632,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RGLKP3.jpg,2020-03-10
B085RKPV1S,17.95,17.95,17.95,146171.75,199547,69644,2.0,2.0,2.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RKPV1S.jpg,2020-03-10
B08621WFS1,16.99,16.99,16.99,146337.375,248768,45700,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08621WFS1.jpg,2020-03-17
B086C2647J,17.49,17.99,15.99,146595.0,249180,50485,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086C2647J.jpg,2020-03-25
B086D786TR,17.95,17.95,17.95,146857.66666666666,214782,82135,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086D786TR.jpg,2020-03-25
B085XJ819M,19.325000000000003,19.95,17.95,146950.125,247554,51294,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XJ819M.jpg,2020-03-14
B086CS1FF4,16.06111111111111,19.95,14.95,146951.22222222222,196342,98961,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CS1FF4.jpg,2020-03-25
B089PMQKSC,18.49,18.49,18.49,147584.33333333334,222775,69126,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PMQKSC.jpg,2020-06-04
B089MNSD57,16.99,16.99,16.99,147952.0,297402,55888,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MNSD57.jpg,2020-06-03
B0868C424D,23.95,23.95,23.95,149165.875,244727,57358,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868C424D.jpg,2020-03-22
B085Z6BYR6,18.49,18.49,18.49,150521.0,222876,63431,2.142857142857143,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z6BYR6.jpg,2020-03-16
B085SZJF92,17.95,17.95,17.95,151714.5,200490,83921,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SZJF92.jpg,2020-03-11
B089P41KRQ,18.49,18.49,18.49,152254.16666666666,214137,54952,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089P41KRQ.jpg,2020-06-04
B0861Y3XJY,17.240000000000002,17.99,15.99,152557.75,268339,56235,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861Y3XJY.jpg,2020-03-17
B085V5PJ25,16.49,16.49,16.49,152890.0,223014,76837,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V5PJ25.jpg,2020-03-12
B089QNPRDD,13.95,13.95,13.95,153054.83333333334,238035,78864,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089QNPRDD.jpg,2020-06-05
B086CL38N1,21.06111111111111,24.95,19.95,153158.33333333337,223579,68444,4.444444444444445,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CL38N1.jpg,2020-03-25
B0865ZKSJP,19.99,19.99,19.99,153213.625,241037,77701,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865ZKSJP.jpg,2020-03-20
B085T6NB15,17.99,17.99,17.99,153509.8,260824,34451,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085T6NB15.jpg,2020-03-11
B0865MHL77,19.99,19.99,19.99,153572.5,214473,59267,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865MHL77.jpg,2020-03-20
B085WTK2TC,15.9,15.9,15.9,153693.0,208282,87830,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WTK2TC.jpg,2020-03-13
B089PLRXP3,16.99,16.99,16.99,153772.5,237444,39262,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PLRXP3.jpg,2020-06-04
B0866PK85Z,20.99,20.99,20.99,154027.875,275816,51282,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PK85Z.jpg,2020-03-20
B0862LBYY2,17.24,17.99,16.99,154217.75,241132,59901,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862LBYY2.jpg,2020-03-18
B085YLHRLV,18.49,18.49,18.49,154263.11111111112,209164,79222,3.5555555555555554,4.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YLHRLV.jpg,2020-03-16
